Delivery_person_Age,Delivery_person_Ratings,Time_taken(min),distance_km,Type_of_order_Drinks,Type_of_order_Meal,Type_of_order_Snack,Type_of_vehicle_electric_scooter,Type_of_vehicle_motorcycle,Type_of_vehicle_scooter
36,4.3,35,17.09752492719776,False,False,True,False,False,True
27,5.0,24,9.315745361545886,False,False,True,False,True,False
29,4.6,25,6.210607623190057,True,False,False,False,True,False
33,5.0,33,1.5525704156536744,False,False,True,False,False,True
21,4.8,14,9.326360257118816,False,False,True,False,True,False
38,4.7,16,3.10533227339685,True,False,False,False,True,False
31,3.9,38,12.292622739442963,False,False,True,False,True,False
39,4.2,43,10.42999110860193,False,True,False,False,True,False
32,4.9,27,19.760907746586085,False,True,False,False,False,True
28,4.7,20,9.17785559642758,True,False,False,True,False,False
30,4.6,44,20.17900385808542,False,False,False,False,True,False
29,5.0,42,10.866277692518308,True,False,False,False,True,False
24,4.5,21,10.705468478530609,True,False,False,False,True,False
32,4.1,33,3.11620371432348,False,True,False,False,True,False
26,4.8,13,3.064267071068136,True,False,False,False,False,True
31,4.7,28,12.485077941758162,False,False,True,False,True,False
37,3.5,40,16.114084227696686,False,False,False,False,False,True
24,4.9,17,1.520431947999248,False,False,False,False,False,True
28,4.7,20,10.642283429605715,False,True,False,False,True,False
36,4.4,35,12.417907729746302,False,False,False,False,False,True
27,4.4,37,19.88997830374344,False,True,False,False,True,False
36,3.6,33,10.642283429605715,False,False,False,False,False,True
20,4.0,22,3.029512751162419,False,False,False,False,True,False
36,4.7,29,9.056004306816446,False,False,True,False,True,False
25,4.2,36,19.362580183465894,True,False,False,False,True,False
28,4.1,43,10.426910834184746,False,True,False,False,True,False
29,4.9,14,1.498149229702275,False,False,False,False,True,False
26,5.0,37,16.660097204546265,False,True,False,False,True,False
37,4.7,23,9.176379825815138,True,False,False,False,True,False
33,4.9,35,4.5279972125744,False,True,False,False,True,False
25,4.6,15,3.1162228846223834,True,False,False,False,True,False
38,5.0,34,4.588360239493078,True,False,False,False,True,False
36,4.8,22,7.573470125639189,False,True,False,False,True,False
31,4.4,43,17.098467518755893,False,False,False,False,False,True
20,4.6,18,7.763607607839511,True,False,False,False,True,False
39,4.2,30,1.5135725235917652,False,False,True,False,True,False
38,4.1,31,4.663566689152146,True,False,False,False,True,False
37,4.7,19,1.5092307910796248,True,False,False,False,True,False
29,4.5,20,9.315028811002955,False,True,False,False,False,True
32,5.0,26,6.209250269756872,False,False,True,False,True,False
33,4.9,28,19.87743959766233,False,True,False,False,True,False
21,4.8,28,7.790401360105752,True,False,False,False,False,True
22,4.9,18,12.257619701209578,False,True,False,False,True,False
39,4.5,28,4.560975023661,True,False,False,True,False,False
31,4.8,25,7.564859910416516,False,False,True,False,True,False
21,4.7,42,12.419850660252768,True,False,False,False,False,True
29,4.8,27,3.01871690507141,False,True,False,False,True,False
28,4.7,26,19.343610632147183,False,True,False,False,True,False
27,4.9,20,16.38446703586394,False,False,False,False,True,False
20,4.8,37,16.38598063528554,False,True,False,False,True,False
20,5.0,15,1.5606630381436277,False,True,False,False,True,False
29,5.0,18,1.5545816630911855,True,False,False,False,True,False
28,5.0,30,10.588906536688087,False,True,False,False,False,True
39,4.6,32,1.5322015943257514,False,False,True,False,False,True
36,5.0,12,3.0294405603131453,False,False,False,False,False,True
25,4.6,19,4.663658229921789,False,True,False,False,False,True
23,4.9,19,3.064002956584147,True,False,False,False,False,True
38,4.6,23,13.40635545530559,False,True,False,True,False,False
37,4.9,27,3.0251492856775037,True,False,False,False,False,True
32,4.8,15,12.16161548161981,False,False,False,False,False,True
36,4.7,26,6.036610249816451,False,False,False,False,True,False
26,4.8,11,9.315028811002955,False,True,False,False,True,False
20,4.3,31,3.1051314775458967,True,False,False,False,True,False
26,4.9,19,19.618968653878262,False,False,True,True,False,False
33,4.5,40,11.748234358739852,False,True,False,False,False,True
25,4.7,18,9.076358225887674,False,False,False,False,False,True
32,4.6,26,5.952960450572516,True,False,False,False,True,False
35,4.9,28,12.293569688294703,True,False,False,False,False,True
36,4.7,16,7.80255476855983,False,False,False,False,False,True
39,4.3,33,3.0733972976360437,False,True,False,False,True,False
36,4.4,39,9.314044064891696,True,False,False,False,False,True
25,4.9,25,12.29343378697411,True,False,False,True,False,False
36,4.7,26,16.635820545592292,True,False,False,False,False,True
23,4.8,15,9.121425981981247,False,False,True,False,False,True
20,4.8,28,9.157664297604244,False,False,False,False,False,True
29,4.6,16,13.612447554496786,False,False,False,False,True,False
26,4.7,12,10.867366120252031,False,False,True,False,False,True
23,4.9,26,16.41281017631183,False,False,False,False,True,False
27,5.0,17,6.2427530270295275,True,False,False,False,True,False
33,4.8,16,4.588360239493078,False,False,True,False,False,True
34,4.7,15,9.087965501261484,False,False,True,False,False,True
20,4.7,29,13.970122998261997,False,False,True,False,True,False
39,4.9,39,11.719667572431094,False,True,False,False,True,False
31,4.1,34,12.419803337139525,False,False,False,False,True,False
30,4.4,39,12.161605446010208,False,True,False,False,True,False
20,4.6,10,7.562982485200135,False,False,False,False,True,False
30,4.5,22,1.5544772821910615,False,True,False,True,False,False
37,4.7,30,6.218076509100711,False,True,False,False,True,False
26,4.9,24,3.0644857806760535,False,False,False,False,False,True
27,4.6,27,6.20880395990009,False,False,True,False,True,False
28,4.7,12,7.683765443180287,False,False,True,False,True,False
23,4.5,13,16.902909983695867,False,False,False,False,True,False
33,4.6,47,13.830779932927063,False,False,True,False,True,False
25,4.3,33,17.16536125639379,True,False,False,False,True,False
39,4.5,29,8.938097379311301,False,False,False,False,True,False
25,4.7,14,4.4691938252042425,False,True,False,True,False,False
36,4.3,31,12.243495934752104,False,True,False,False,False,True
31,4.9,21,20.206804295781904,True,False,False,False,False,True
22,4.9,16,4.657528074267875,False,False,False,False,True,False
26,5.0,29,9.07534450196205,True,False,False,False,True,False
39,4.9,27,12.100079055614344,False,True,False,False,True,False
38,4.6,25,1.4923329756047932,False,True,False,False,False,True
37,4.2,39,10.595309036751567,False,True,False,False,False,True
23,4.8,21,9.313300003113902,False,True,False,True,False,False
33,4.6,41,20.853653606522474,True,False,False,False,True,False
39,4.6,28,1.5092307910796248,False,False,True,False,True,False
33,4.9,28,3.105091096509636,False,False,False,True,False,False
22,2.7,32,13.58308621493501,False,False,False,False,True,False
38,4.6,27,9.327055824816654,False,True,False,False,False,True
21,4.5,18,13.82977049957229,False,False,True,True,False,False
24,4.8,23,19.04258551569521,False,True,False,False,True,False
21,4.8,19,1.509460397835505,False,True,False,False,True,False
38,4.0,30,1.5524171512659315,False,False,True,False,True,False
29,4.6,12,3.1055339788849823,False,True,False,False,False,True
32,4.7,17,7.647092834675519,False,False,False,False,False,True
29,4.6,27,12.11684826095673,True,False,False,False,True,False
24,4.6,11,1.5581369822072066,True,False,False,False,False,True
32,4.6,46,19.471345836350395,False,False,True,False,False,True
34,4.8,29,9.26469640391466,True,False,False,False,False,True
27,4.7,25,7.573470125639189,False,False,False,False,False,True
29,4.6,16,16.660097204546265,False,False,True,True,False,False
35,3.7,43,10.641925519431222,True,False,False,False,False,True
39,4.6,16,6.146764727341459,True,False,False,False,False,True
39,4.7,30,10.428102699087153,True,False,False,False,True,False
21,4.8,24,7.6495063183287915,False,False,True,False,False,True
28,5.0,18,7.461394236453525,False,False,False,False,True,False
29,4.6,38,6.058853851669116,False,False,False,False,True,False
25,4.6,20,6.128501214162246,False,True,False,False,False,True
31,5.0,14,9.07462863182012,False,False,False,False,False,True
25,4.6,22,13.762097103297643,False,False,False,False,True,False
24,4.4,36,16.384324359677578,False,False,True,False,True,False
24,4.6,19,7.762394296687464,True,False,False,False,False,True
34,4.8,20,6.054030177982857,False,False,False,False,False,True
22,4.9,17,3.064398872055142,False,False,False,False,True,False
21,5.0,29,7.546817179242812,False,True,False,False,False,True
27,4.9,42,12.074224380435524,True,False,False,False,True,False
32,4.6,30,7.66074883742589,False,False,True,False,True,False
26,4.8,15,7.448937379729502,False,True,False,False,True,False
30,4.4,36,11.719300940116039,False,True,False,False,False,True
22,4.6,13,1.5441981810254255,False,False,True,False,False,True
32,4.2,33,1.554619810773694,True,False,False,False,True,False
34,4.7,38,6.242341033681714,True,False,False,False,True,False
31,4.8,16,7.44864451602914,False,False,True,False,False,True
37,4.5,29,7.573225613488764,False,False,True,False,True,False
21,4.6,20,4.469162258883671,True,False,False,False,True,False
34,4.8,27,10.756770071391887,True,False,False,False,False,True
36,4.6,18,17.07649014379466,True,False,False,False,True,False
31,5.0,31,7.546888128063204,False,False,False,False,True,False
29,4.9,16,3.0406911398037053,True,False,False,True,False,False
22,4.9,31,14.022476786450992,False,True,False,False,False,True
21,5.0,24,6.0410624436784275,False,False,False,False,True,False
37,4.9,26,1.529162766029632,False,False,True,False,False,True
36,4.8,27,7.771834302405086,True,False,False,False,True,False
36,4.8,30,6.119692285951988,False,False,True,False,True,False
35,4.7,31,6.05884411746293,True,False,False,False,True,False
33,4.9,28,7.631714121877215,False,True,False,False,False,True
39,4.9,26,9.088084092164259,False,False,False,False,False,True
25,4.8,38,12.418408999826822,False,False,True,False,True,False
24,4.8,12,5.959018323622379,False,True,False,True,False,False
24,4.1,16,3.116121839413475,False,True,False,False,True,False
30,4.7,24,5.9587562421893265,True,False,False,False,True,False
30,4.9,20,13.58308621493501,False,False,True,False,True,False
28,4.8,35,13.184089319007944,False,False,False,False,False,True
37,4.6,22,19.761050003538962,False,True,False,False,True,False
24,4.6,13,13.405500819756533,False,False,False,False,False,True
26,4.9,16,1.509467584367178,False,False,False,True,False,False
36,4.9,43,16.381598593369365,False,False,True,False,True,False
26,4.1,18,7.760775621293676,True,False,False,False,True,False
27,4.6,15,4.610405794808594,False,False,False,False,False,True
36,4.6,28,6.0400812110621,True,False,False,False,True,False
26,4.7,41,16.411341039814936,False,False,False,False,True,False
31,4.3,42,12.464226008964719,True,False,False,False,True,False
24,4.9,35,10.867908640310418,False,True,False,False,True,False
25,4.9,45,20.206226468830582,True,False,False,False,True,False
26,4.6,21,5.95776607270054,True,False,False,False,True,False
34,4.1,38,16.368506664486496,False,False,True,False,True,False
24,4.8,29,5.959357904254251,False,False,False,True,False,False
23,4.9,18,4.4691938252042425,False,True,False,False,True,False
38,4.9,27,12.256421318543588,False,False,False,False,True,False
33,4.1,34,13.969760212954796,False,True,False,False,True,False
26,4.7,10,10.565128845647761,False,False,True,False,True,False
35,4.5,19,1.5526968797445755,False,False,False,False,True,False
36,4.0,44,7.772207463584183,False,False,True,False,True,False
22,4.8,12,10.25504725470426,False,False,False,False,False,True
33,5.0,17,1.5147885720051273,False,False,True,False,True,False
26,4.8,25,13.896485534989782,False,True,False,True,False,False
36,4.6,33,4.663432201620595,False,True,False,False,True,False
30,5.0,20,9.348052751110616,False,False,False,False,True,False
29,4.6,34,1.5322236104030795,False,False,False,False,True,False
38,4.0,41,12.358091289337539,True,False,False,False,True,False
25,4.7,17,9.193014472266961,False,True,False,False,True,False
29,4.8,18,3.1051298892163754,False,False,False,False,True,False
27,4.8,20,17.09799793130139,True,False,False,False,True,False
31,4.9,20,7.562333809640329,False,True,False,False,False,True
35,4.7,28,8.940167719841355,False,False,True,True,False,False
26,4.6,29,20.848074005447355,False,False,False,False,True,False
29,4.6,45,19.916432533839362,False,False,False,True,False,False
22,4.5,23,6.232341754608859,False,False,False,False,False,True
25,4.2,24,7.562108717550266,True,False,False,False,True,False
29,4.6,24,9.121794088990223,False,False,False,False,True,False
34,4.9,31,6.0589191822901425,True,False,False,False,False,True
33,4.9,32,4.530125284019303,False,False,True,False,False,True
37,3.5,34,17.076596635444833,False,False,False,False,False,True
26,4.7,26,1.5100837271229477,True,False,False,False,True,False
36,5.0,29,12.234645517155798,False,True,False,True,False,False
39,4.5,21,1.5439332908175498,False,False,True,False,True,False
31,4.5,43,13.97121661678327,False,True,False,False,True,False
32,4.5,23,6.210607623190057,False,True,False,False,True,False
25,4.9,21,4.596877706640377,False,False,True,False,True,False
29,4.9,29,1.5294972211332267,False,False,False,False,True,False
27,4.9,17,13.610807781529353,False,True,False,False,False,True
37,5.0,35,3.0249808540967433,False,True,False,False,True,False
23,4.9,10,4.595393825646015,True,False,False,False,False,True
28,4.6,13,1.5094466586405106,False,False,False,True,False,False
20,4.5,24,1.532229188735096,False,True,False,False,True,False
30,4.8,27,11.983431370375916,False,False,True,False,True,False
38,4.9,22,19.76027880154466,True,False,False,False,True,False
29,4.8,16,19.68840740892438,False,True,False,True,False,False
39,4.3,33,10.433242609954101,True,False,False,False,True,False
27,4.6,12,2.9303450916192486,False,False,False,False,False,True
25,4.0,25,9.220209378254708,False,False,False,False,True,False
34,4.6,32,6.232150258829198,False,False,True,False,True,False
38,4.7,28,3.1046608747206426,True,False,False,False,False,True
26,4.1,40,20.285391243059973,False,True,False,True,False,False
26,4.6,38,19.974200402690443,False,False,True,False,True,False
32,4.7,18,3.0732024062611822,False,False,False,True,False,False
23,4.6,12,1.536836906549953,False,True,False,False,True,False
28,4.9,27,9.121491544069729,False,True,False,False,True,False
34,4.8,24,19.36320422209685,False,False,True,False,False,True
29,4.5,24,4.560783589287684,True,False,False,False,False,True
32,4.1,38,20.087481165167556,False,False,False,False,False,True
21,5.0,28,4.65715978228187,False,False,True,False,True,False
26,4.7,10,2.9305900150458237,True,False,False,False,True,False
35,5.0,29,1.5523457381463397,True,False,False,False,True,False
29,4.6,12,7.772618958964863,False,False,False,False,False,True
39,4.9,42,10.704161271430333,True,False,False,False,True,False
25,4.6,25,12.417487520918895,True,False,False,False,False,True
33,5.0,20,16.902609492881677,False,False,False,False,False,True
27,4.6,11,9.07484893630857,False,False,False,True,False,False
26,4.6,10,8.953218695316846,False,True,False,False,False,True
29,4.6,32,10.868667520702992,False,False,True,False,False,True
22,4.7,19,3.040688634015558,False,True,False,False,False,True
28,4.9,25,10.880731284671972,False,False,True,False,False,True
33,4.0,32,3.060475538709063,False,False,True,False,True,False
39,5.0,22,12.29354192492578,True,False,False,False,False,True
20,4.7,21,1.552331352726081,False,False,True,False,True,False
28,4.8,38,16.819856608097247,False,True,False,False,True,False
28,4.9,10,7.803268415504937,True,False,False,False,False,True
28,4.4,46,7.562272055565832,False,True,False,False,True,False
33,4.7,26,4.610339345524684,False,True,False,False,True,False
30,4.1,40,19.688246931881576,False,False,True,False,True,False
38,5.0,44,10.881199561003374,True,False,False,False,True,False
30,3.6,33,19.976644021152854,False,False,False,False,True,False
37,4.9,25,13.215310129029211,False,True,False,False,False,True
30,4.9,24,4.681899308305642,False,False,False,False,True,False
23,5.0,37,20.253258047708663,False,False,False,False,True,False
21,4.8,28,12.350685687047548,True,False,False,False,False,True
35,3.7,42,10.867366120252031,False,False,False,False,True,False
28,4.9,27,7.763485791200292,False,True,False,False,True,False
30,4.8,40,17.078028601490022,True,False,False,False,True,False
28,5.0,40,12.293508819559184,False,True,False,False,True,False
34,4.2,39,6.20953271391644,False,False,True,False,True,False
20,4.8,27,12.464422665211348,False,True,False,False,False,True
27,4.9,24,1.5323511358881128,False,True,False,False,False,True
29,4.6,15,1.5525629397903205,False,True,False,False,True,False
37,4.6,26,9.07434222926449,False,False,False,False,True,False
37,4.6,27,16.902909983695867,False,True,False,False,False,True
37,4.6,20,13.682511992314726,False,True,False,False,True,False
33,4.6,27,7.683918689074729,False,False,False,False,True,False
35,4.9,39,9.054052950169497,True,False,False,False,True,False
35,4.9,11,3.1049287712304117,True,False,False,False,False,True
21,5.0,13,3.0735433636637475,True,False,False,False,False,True
22,4.7,10,6.03744523636816,False,True,False,False,True,False
28,4.6,15,3.073462803868858,False,False,True,True,False,False
37,4.7,17,9.121421674135904,False,False,False,False,False,True
30,4.5,29,9.263556234288133,True,False,False,True,False,False
26,4.6,20,16.659963190057415,False,False,False,False,False,True
28,4.7,23,19.66599261171412,False,True,False,True,False,False
25,4.8,21,17.13783007771357,True,False,False,False,True,False
25,4.1,24,1.5147873459323735,True,False,False,False,True,False
23,4.5,16,17.076712975302453,False,False,True,False,False,True
31,4.3,34,9.193093962702912,False,False,True,False,True,False
24,4.2,33,6.232373129283698,False,False,False,False,True,False
24,4.9,21,9.315702005351538,False,False,False,False,False,True
26,4.7,11,1.5522470243420694,False,False,True,False,False,True
28,4.2,29,1.5369139896079702,True,False,False,False,True,False
21,4.8,21,12.421407858787804,False,True,False,False,False,True
38,4.6,40,16.903235903519843,False,False,False,False,True,False
35,4.6,16,6.209476177667662,False,False,False,False,False,True
28,2.7,35,16.72238039080485,False,True,False,False,False,True
39,4.5,30,9.220397882984718,True,False,False,False,True,False
30,4.7,26,20.181172140809302,False,False,False,True,False,False
37,4.9,24,7.772618958964863,False,True,False,False,False,True
36,4.8,32,9.219691659523848,False,True,False,False,False,True
21,4.8,21,9.219708856174128,True,False,False,False,True,False
27,4.8,28,4.596666925181527,False,False,True,False,True,False
26,4.1,16,3.1051298892163754,False,False,False,False,True,False
28,4.9,20,1.5524171298912166,True,False,False,False,False,True
27,4.2,36,13.583068670275285,False,True,False,False,False,True
29,4.6,38,20.178298581848242,False,False,False,False,True,False
21,4.7,16,10.587023705098991,False,False,False,False,True,False
20,4.9,20,3.1162479956299673,False,False,False,True,False,False
29,4.6,38,12.463888116757749,True,False,False,False,True,False
29,4.6,34,16.980632584392957,False,True,False,False,True,False
23,4.8,21,14.045114628498522,True,False,False,False,True,False
38,4.3,38,16.72141633133003,False,False,True,False,False,True
27,4.2,16,1.5125847685793798,True,False,False,False,True,False
36,4.6,23,9.220397882984718,False,False,True,False,True,False
28,4.2,23,3.105049191152739,False,True,False,False,True,False
32,4.8,24,2.976635343491255,False,False,False,False,False,True
38,4.6,18,19.395445581358487,False,False,False,False,False,True
22,4.5,19,20.852513503426962,True,False,False,False,False,True
27,4.6,14,4.494156473629654,False,True,False,False,True,False
24,4.8,17,20.176709024393567,True,False,False,False,True,False
25,4.7,23,6.210141144622586,False,True,False,False,True,False
23,4.8,43,10.565128845647761,False,False,True,False,True,False
31,4.7,15,9.220449825751995,False,True,False,True,False,False
29,4.8,15,13.184333425018213,False,False,True,False,True,False
36,4.6,18,3.1047859175295125,True,False,False,False,True,False
33,4.6,21,12.42072409404905,False,False,True,False,True,False
21,4.6,22,13.612451541411557,False,False,False,False,False,True
34,4.7,19,20.852513503426962,False,False,False,False,False,True
21,4.2,22,3.0611340136861775,False,True,False,False,True,False
20,4.8,16,14.022253080995233,False,False,False,False,False,True
25,4.6,20,9.315729044609785,False,False,True,False,True,False
38,3.5,31,12.294187491090893,False,False,True,False,False,True
24,4.6,34,13.480852296838306,True,False,False,False,True,False
29,4.8,17,9.087965501261484,False,False,True,False,False,True
35,4.7,25,16.60095424935038,False,True,False,False,True,False
26,4.7,28,13.969535082204027,False,False,False,False,False,True
28,5.0,44,10.641490945494409,False,False,True,False,True,False
37,4.6,23,7.448379823536196,False,True,False,False,True,False
21,4.7,18,6.037605711784208,False,False,True,False,True,False
29,4.6,34,1.5522470243420694,False,False,False,False,False,True
32,4.9,44,7.761199672759851,True,False,False,False,True,False
27,4.6,24,7.600994631258685,True,False,False,True,False,False
22,4.7,15,9.075228438646324,True,False,False,False,True,False
38,4.9,36,19.916122613819716,False,False,True,False,True,False
26,4.9,18,12.108722441981682,False,True,False,False,True,False
37,4.6,30,4.544264509631538,False,False,True,False,True,False
34,3.6,33,16.6094133077368,True,False,False,False,True,False
27,4.9,21,6.1187118466897275,False,True,False,False,False,True
28,4.7,29,8.953205389498695,False,False,False,False,True,False
32,4.7,27,5.873868911817922,False,False,False,False,True,False
26,4.8,28,12.16161548161981,False,False,True,False,True,False
32,4.0,39,12.16161548161981,False,True,False,False,True,False
38,4.5,25,4.527535939190659,False,False,False,False,True,False
33,4.8,16,7.66052012420465,False,True,False,False,False,True
32,4.7,29,12.23475004893086,False,False,True,False,False,True
23,4.5,26,10.42999110860193,False,False,False,True,False,False
32,4.4,35,10.425475100056351,False,False,False,True,False,False
29,4.6,33,17.076596635444833,False,True,False,False,True,False
33,4.7,43,8.790235466323805,True,False,False,False,True,False
31,4.6,27,6.210618323092562,False,False,False,True,False,False
21,4.6,16,4.674644234401863,False,False,False,False,True,False
26,4.1,23,4.527535939190659,False,False,False,False,True,False
37,4.5,18,7.79094413843958,True,False,False,False,False,True
28,4.3,40,19.88997830374344,True,False,False,False,False,True
37,5.0,20,17.07747121287486,False,False,True,False,True,False
34,4.8,15,4.537394871786294,False,True,False,False,False,True
27,4.9,17,7.448303502970493,False,False,False,False,True,False
27,4.0,33,6.2099764507053274,True,False,False,False,True,False
33,4.9,22,19.914686965545187,False,False,False,False,True,False
25,4.6,35,12.419634114062013,False,True,False,True,False,False
23,4.2,23,3.1046608747206426,False,True,False,False,True,False
29,5.0,18,8.940167719841355,False,False,True,False,True,False
27,4.1,20,7.5628176900723,True,False,False,False,True,False
21,5.0,22,17.13793593144315,False,True,False,False,True,False
36,5.0,26,7.546800541055753,False,False,True,False,True,False
22,4.8,14,2.9795000083819434,False,False,False,False,True,False
28,4.8,26,16.600361127912656,True,False,False,False,True,False
33,4.6,26,12.418462399627495,False,False,True,False,True,False
38,4.8,24,7.682703792667339,False,False,False,False,True,False
22,4.7,17,9.348134176984027,False,False,True,False,True,False
22,4.7,30,3.064508186852737,False,True,False,False,True,False
21,4.9,11,9.07484893630857,False,True,False,False,False,True
31,4.5,29,10.868240116750805,False,False,True,False,True,False
30,3.9,37,12.16161548161981,False,True,False,False,False,True
39,4.7,25,8.987911213313863,True,False,False,False,True,False
36,4.4,40,16.72253446733555,False,False,False,False,True,False
35,5.0,18,1.5125562753617192,False,False,True,False,True,False
29,4.6,16,4.663600819587387,False,True,False,False,False,True
37,4.6,33,4.658009301231346,True,False,False,False,False,True
22,4.8,23,19.975286862388522,True,False,False,False,False,True
21,4.6,26,1.5441620252110633,True,False,False,False,False,True
34,4.9,19,13.407092693002484,False,False,True,False,True,False
31,4.6,33,5.992271563063166,False,True,False,False,True,False
36,3.3,34,12.435238152054547,False,True,False,False,True,False
20,4.7,15,4.610254758948449,True,False,False,False,False,True
31,4.6,39,9.263339961122576,False,True,False,False,True,False
21,4.8,19,7.763102784727143,True,False,False,False,True,False
29,4.6,49,12.100079055614344,False,False,True,True,False,False
34,4.5,28,12.419848147906494,True,False,False,False,True,False
29,4.6,23,9.07437751153265,False,False,False,False,False,True
29,4.9,20,4.56096495080353,True,False,False,False,True,False
29,4.9,29,4.681855267708646,False,False,True,False,True,False
35,4.7,20,7.601870282547478,True,False,False,False,True,False
35,4.9,17,3.0190991967411747,False,False,False,False,True,False
32,3.5,36,14.044994047947716,True,False,False,False,False,True
29,4.6,17,20.178298581848242,True,False,False,True,False,False
31,4.6,26,6.217689735000026,True,False,False,False,True,False
27,4.5,18,7.761486237714824,False,False,False,False,False,True
28,4.5,29,9.22083460710881,False,True,False,False,True,False
28,4.0,42,10.587588203123412,True,False,False,True,False,False
35,4.6,28,1.513073455729525,False,False,False,False,True,False
22,4.8,15,5.958820916622007,False,False,True,False,False,True
24,4.8,27,10.565128845647761,False,False,False,False,False,True
23,4.8,38,10.756273454297123,False,False,False,False,True,False
31,4.9,49,10.56965419858754,False,False,False,False,True,False
39,3.9,36,12.100157238168938,False,False,True,False,True,False
20,4.7,12,6.04045561219178,True,False,False,False,False,True
38,4.2,33,1.5126021292430176,False,True,False,False,False,True
23,4.8,23,9.088084092164259,False,True,False,False,True,False
35,4.3,25,7.600994631258685,False,False,False,False,True,False
21,4.5,10,12.243495934752104,True,False,False,False,False,True
21,4.5,20,14.021726512881596,False,False,True,True,False,False
30,4.6,46,10.704238934519315,False,False,True,False,True,False
36,4.9,26,1.5368199501604665,True,False,False,False,False,True
29,4.6,28,12.417003842687146,True,False,False,False,True,False
25,4.6,25,17.138022132927368,False,False,True,False,False,True
29,4.6,33,6.08153593718375,False,False,False,False,True,False
37,4.8,28,1.509439424217718,False,False,True,False,False,True
33,4.8,17,4.596698554557205,False,False,True,False,False,True
34,4.9,27,1.526396912039431,False,False,True,False,True,False
31,5.0,26,13.631339548300275,True,False,False,False,False,True
31,4.8,30,7.648557947935138,True,False,False,False,True,False
38,4.1,37,10.427215010407021,False,True,False,False,True,False
39,4.7,42,13.76685500858734,False,False,False,False,True,False
28,4.8,19,4.528282400326012,True,False,False,False,False,True
39,4.8,12,1.5545440228107195,False,True,False,False,False,True
28,4.7,46,12.161642370389037,False,False,False,False,True,False
29,4.7,24,10.641490945494409,False,True,False,False,False,True
39,4.5,26,1.5525398251397549,True,False,False,False,True,False
28,4.5,25,7.683918689074729,False,False,False,False,True,False
27,4.6,20,13.215310129029211,False,True,False,False,True,False
21,4.9,35,20.207797933358158,False,False,True,False,True,False
32,4.6,31,6.081595038517862,False,False,False,True,False,False
33,4.8,15,16.112965527489266,True,False,False,False,True,False
31,4.0,53,19.760080920474554,False,True,False,False,True,False
29,4.6,29,13.583460272389505,True,False,False,False,False,True
24,4.7,21,4.587794632025183,False,False,False,False,False,True
21,4.8,26,12.099122314389794,False,False,True,False,True,False
29,4.0,32,7.573470125639189,True,False,False,False,True,False
28,4.6,26,6.0504060616582525,False,False,True,False,False,True
31,3.9,31,16.38446703586394,False,True,False,False,False,True
34,4.9,13,7.762556904358444,False,True,False,False,True,False
36,4.8,29,10.725453068738938,False,False,True,False,False,True
28,5.0,13,7.66074883742589,False,False,False,True,False,False
24,4.7,20,9.077679565695691,True,False,False,True,False,False
27,4.0,33,17.138077427627866,True,False,False,False,False,True
28,4.6,21,13.98984971037147,False,False,True,False,False,True
34,4.1,31,13.76685500858734,False,False,False,True,False,False
37,4.9,20,10.428148593687968,False,False,False,False,True,False
39,4.2,26,7.683892680377775,False,False,False,False,True,False
23,4.5,22,9.348403335334273,False,False,True,False,False,True
26,4.9,35,10.426910834184746,True,False,False,False,True,False
35,4.6,29,9.326651352175272,False,True,False,False,False,True
33,4.4,33,16.412511700609688,False,False,False,False,True,False
33,4.9,29,14.04460087552295,False,False,False,False,True,False
32,4.6,18,3.0589686156370437,False,False,True,False,True,False
26,4.6,32,13.763977224427641,False,False,False,False,True,False
29,4.6,20,3.0188764660307563,False,True,False,False,False,True
23,4.8,21,12.25501434480783,False,True,False,True,False,False
33,5.0,22,9.220373067021216,False,True,False,False,False,True
36,4.6,29,6.118933768642428,False,True,False,False,True,False
36,4.7,25,1.554543733521478,True,False,False,False,False,True
33,4.3,30,7.762596264580148,False,True,False,False,True,False
36,4.8,24,1.5204319193295497,False,False,False,False,True,False
29,4.6,38,20.18126391655723,False,False,False,False,False,True
23,4.7,13,1.5321547990764786,False,False,False,False,True,False
37,4.2,47,4.656788095044164,False,False,True,False,True,False
38,4.0,33,6.036610249816451,False,True,False,False,False,True
23,4.8,34,3.1212067439862645,False,False,False,False,True,False
39,4.1,35,16.635518179509837,True,False,False,False,False,True
37,5.0,19,14.021819246588827,True,False,False,False,False,True
36,4.0,37,10.721987300671117,False,True,False,False,True,False
21,4.6,19,3.105049191152739,False,True,False,False,True,False
26,4.5,27,8.942954308598226,False,False,True,False,True,False
20,5.0,17,6.037529176542177,False,False,True,False,True,False
37,4.9,18,7.448412467877649,False,True,False,False,True,False
29,4.7,25,20.181034547352503,True,False,False,False,False,True
29,4.8,14,3.029527086813746,False,True,False,False,True,False
29,4.8,17,3.040666798077057,False,False,True,False,True,False
25,4.7,23,10.427208660422918,False,True,False,False,False,True
24,4.8,22,12.253528674537144,False,True,False,False,True,False
32,4.7,30,9.264595774312454,True,False,False,False,True,False
32,4.9,30,6.037544630194255,False,False,True,False,True,False
29,4.8,20,4.579035880489321,False,False,True,False,False,True
26,4.8,17,12.29354192492578,False,True,False,False,False,True
35,4.7,28,9.363987776579894,False,True,False,False,True,False
30,4.7,18,6.037118440222451,False,True,False,False,False,True
25,4.7,25,14.022295961633713,False,False,False,False,True,False
28,4.8,25,19.67276687202039,False,False,True,False,True,False
